42	-0.682043	0.159323	2.545629	-0.29593	1	0
43	0.671288	-0.652086	0.785272	2.397017	1	0
44	0.261498	0.569046	3.658101	-0.261263	1	0
45	-0.00713	-0.185261	3.624061	0.51193	1	0
46	1.191802	-0.998424	2.689238	-0.633274	1	0
47	-1.397093	0.427729	3.860643	1.691786	1	0
48	0.447607	-0.082512	7.688879	-0.452116	1	0
49	0.545222	1.653308	3.506377	0.664006	1	0
50	0.49657		1.695316	2.126645	0.495953	1	0
51	0.93005		0.188376	6.081387	1.347414	1	0
52	-0.189754	-0.743424	3.998132	-1.446419	1	0
53	-1.190981	-0.4147		2.974682	-1.272765	1	0
54	0.7391		0.690739	3.687642	-0.932669	1	0
55	-0.949827	-0.123076	3.105522	-0.269895	1	0
56	-1.6125		-1.119744	5.753855	0.262661	1	0
57	1.212968	0.201545	1.963011	-0.900929	1	0
58	-1.511277	1.125539	3.165586	0.118951	1	0
59	-0.576753	2.427943	4.33925		-1.731425	1	0
60	0.279954	-0.230029	1.767045	0.244464	1	0
61	-0.751722	0.780359	5.493292	0.239475	1	0
62	1.377278	-1.175093	4.905828	1.751392	1	0
63	-0.428274	1.463507	3.49203		0.454033	1	0
64	-0.349307	-0.405332	3.257147	0.130821	1	0
65	0.468662	1.287564	1.158707	0.670913	1	0
66	-0.900898	0.301547	2.753156	1.127749	1	0
67	-0.919432	0.293185	4.5574		0.840186	1	0
68	-0.274693	0.710795	4.014825	-0.383926	1	0
69	-0.509667	-0.623521	2.424923	-0.02166	1	0
70	0.411027	-1.244354	2.568465	1.473602	1	0
71	0.597243	-0.085956	2.760376	0.043252	1	0
72	0.791878	0.162295	4.650687	-0.542952	1	0
73	0.991999	-1.612071	1.864764	-0.190782	1	0
74	0.132391	0.074904	8.372346	-0.92296	1	0
75	-1.168298	-0.989343	3.610034	0.741939	1	0
76	0.200995	0.680611	3.935056	1.473092	1	0
77	1.714869	-0.649774	2.335095	-0.126485	1	0
78	1.145033	-1.165481	5.024583	1.288643	1	0
79	0.556412	0.955095	0.382829	0.677456	1	0
80	-1.634256	-0.315306	2.262033	0.546035	1	0
81	-1.537343	0.979198	6.584537	0.943684	1	0
82	-0.606717	-0.702822	1.525413	-1.478493	1	0
83	0.606334	-0.193069	3.567488	1.653518	1	0
84	1.761705	-0.719014	3.381575	-1.379784	1	0
85	1.101575	-0.321841	3.397049	0.854689	1	0
86	-1.116022	0.413083	3.302706	1.251213	1	0
87	-0.121076	1.313226	2.759864	-0.463667	1	0
88	-0.073027	-2.73657	0.543085	1.702466	1	0
89	0.560333	0.537933	2.232931	-1.49601	1	0
90	1.68646		-1.18007	1.81969		-1.984158	1	0
91	-0.665853	-1.09144	3.036009	0.254609	1	0
92	0.462124	1.113472	4.208218	0.862123	1	0
93	1.83014		-1.663158	5.516055	-0.14845	1	0
94	1.932558	0.842909	5.751846	-1.58401	1	0
95	-0.005533	0.714995	2.435534	-0.200436	1	0
96	1.030253	-0.999942	2.213711	0.231026	1	0
97	-0.035293	0.540703	1.705604	-0.080174	1	0
98	0.81661		-0.505282	1.149741	2.11473	1	0
99	0.94484		0.54211		2.353889	0.224906	1	0
100	1.356944	0.779637	1.340611	-0.996492	1	0
101	-1.91975	-1.697163	1.669185	1.793784	1	0
102	0.595459	0.475551	6.864637	-0.16234	1	0
103	0.33273		1.886971	2.346209	-1.353157	1	0
104	0.230276	-0.003849	4.797607	1.436405	1	0
105	-1.644525	-1.535933	2.309752	-0.379122	1	0
106	0.58843		-0.826893	3.534445	1.37286	1	0
107	-0.631907	-1.065857	1.859405	0.244087	1	0
108	-0.499157	-2.118952	3.560798	-0.150947	1	0
109	0.031591	0.552707	0.421987	0.611077	1	0
110	1.177361	-0.337422	2.865739	-1.429084	1	0
111	-0.676608	1.555707	3.696212	-0.742146	1	0
112	0.08173		-0.646735	0.622355	0.62329	1	0
113	-1.587682	0.784579	1.352577	-1.963163	1	0
114	2.806595	1.706659	0.868361	-0.655085	1	0
115	-0.466408	0.311225	1.890864	-1.008154	1	0
116	-0.051481	-0.980742	0.59826		1.203448	1	0
117	1.863856	0.063011	-0.052331	-0.76688	1	0
118	-0.01704	-0.244455	3.836231	0.670444	1	0
119	-0.603849	0.447772	-0.9704		-1.187716	1	0
120	0.139298	1.172966	2.800096	-0.90363	1	0
121	0.814924	-0.021183	3.069489	0.597383	1	0
122	-0.176751	-0.030235	-1.338133	-5.126174	0	1
123	-0.536119	0.088056	-0.637728	-5.249975	0	1
124	0.354958	1.202557	0.643759	-0.34823	0	1
125	-0.581909	0.464713	-0.329104	-1.800784	0	1
126	-0.030325	0.149749	-0.41543	-2.344494	0	1
127	0.154468	-0.073807	0.130886	-3.558367	0	1
128	-1.558304	2.812919	-0.772412	-2.073465	0	1
129	0.183639	-0.176315	-0.532053	-1.857579	0	1
130	1.236719	1.299133	-0.437814	-3.932918	0	1
131	-1.354879	-0.073643	1.71638		-3.460313	0	1
132	-0.613149	0.44591		-0.051151	-3.543808	0	1
133	-0.817649	0.046348	2.344081	-4.597727	0	1
134	-0.634403	-0.553751	0.244138	-4.821589	0	1
135	-1.182328	-0.336246	-1.622458	-2.429096	0	1
136	-1.03712	-0.526399	-0.074289	-3.372582	0	1
137	-0.172674	-2.44835	0.526841	-4.629799	0	1
138	0.160018	0.306906	-0.782672	-1.694523	0	1
139	0.616463	0.401073	-2.689339	-3.433567	0	1
140	1.004744	0.955559	-0.786166	1.814642	0	1
141	-0.405861	-0.553966	-0.818733	-0.187117	0	1
142	0.486193	2.284433	-0.993823	-0.47297	0	1
143	0.048323	-1.911489	-1.350476	-3.713161	0	1
144	0.409904	-1.36114	0.806389	-3.199046	0	1
145	0.020878	0.52345		-1.590105	-4.352683	0	1
146	1.272828	0.469648	0.072603	-3.219588	0	1
147	0.182589	0.363762	0.465428	-4.132025	0	1
148	-0.861676	-0.041933	-0.365962	0.161262	0	1
149	-1.291865	1.265337	0.252764	-2.030149	0	1
150	0.511143	-0.35913	-0.18399	-6.267633	0	1
151	-0.848899	0.552025	-1.232846	-1.695755	0	1
152	-0.787541	-0.964743	0.564939	-1.21668	0	1
153	0.318984	-1.159352	0.687419	-2.327024	0	1
154	0.254844	-0.263917	1.573324	-2.962594	0	1
155	-0.85181	-0.334007	-0.499009	-4.517959	0	1
156	1.717277	0.679999	0.404762	-1.6199	0	1
157	0.579024	1.105821	-1.37111	-3.008908	0	1
158	0.62014		1.492118	0.618949	-5.499666	0	1
159	-0.569302	-1.594139	-0.449267	-3.757877	0	1
160	0.80023		2.389361	1.896668	-0.830985	0	1
161	0.276333	-0.395194	-0.070275	-3.595296	0	1
162	-0.214257	0.166285	0.164804	-3.119658	0	1
163	-0.682043	0.159323	-0.262331	-3.553634	0	1
164	0.671288	-0.652086	-1.278674	1.484406	0	1
165	0.261498	0.569046	0.379955	-3.488777	0	1
166	-0.00713	-0.185261	0.360302	-2.042267	0	1
167	1.191802	-0.998424	-0.179419	-4.184747	0	1
168	-1.397093	0.427729	0.496893	0.165041	0	1
169	0.447607	-0.082512	2.707126	-3.845831	0	1
170	0.545222	1.653308	0.292357	-1.757758	0	1
171	0.49657		1.695316	-0.504231	-2.072157	0	1
172	0.93005		0.188376	1.779039	-0.479219	0	1
173	-0.189754	-0.743424	0.576272	-5.706001	0	1
174	-1.190981	-0.4147		-0.014617	-5.381125	0	1
175	0.7391		0.690739	0.397011	-4.744863	0	1
176	-0.949827	-0.123076	0.060924	-3.504926	0	1
177	-1.6125		-1.119744	1.589939	-2.508606	0	1
178	1.212968	0.201545	-0.598706	-4.685484	0	1
179	-1.511277	1.125539	0.095601	-2.777463	0	1
180	-0.576753	2.427943	0.773216	-6.2392	0	1
181	0.279954	-0.230029	-0.711847	-2.542649	0	1
182	-0.751722	0.780359	1.439503	-2.551983	0	1
183	1.377278	-1.175093	1.10033		0.276554	0	1
184	-0.428274	1.463507	0.284074	-2.150582	0	1
185	-0.349307	-0.405332	0.148464	-2.755256	0	1
186	0.468662	1.287564	-1.063071	-1.744838	0	1
187	-0.900898	0.301547	-0.142515	-0.890175	0	1
188	-0.919432	0.293185	0.899165	-1.428156	0	1
189	-0.274693	0.710795	0.58591		-3.71826	0	1
190	-0.509667	-0.623521	-0.332021	-3.040522	0	1
191	0.411027	-1.244354	-0.249146	-0.243143	0	1
192	0.597243	-0.085956	-0.138347	-2.919083	0	1
193	0.791878	0.162295	0.953025	-4.015769	0	1
194	0.991999	-1.612071	-0.655429	-3.356919	0	1
195	0.132391	0.074904	3.101726	-4.7267	0	1
196	-1.168298	-0.989343	0.352203	-1.61196	0	1
197	0.200995	0.680611	0.539855	-0.244098	0	1
198	1.714869	-0.649774	-0.383883	-3.236631	0	1
199	1.145033	-1.165481	1.168894	-0.58917	0	1
200	0.556412	0.955095	-1.511024	-1.732596	0	1
201	-1.634256	-0.315306	-0.426065	-1.978463	0	1
202	-1.537343	0.979198	2.069533	-1.23453	0	1
203	-0.606717	-0.702822	-0.851354	-5.766006	0	1
204	0.606334	-0.193069	0.32764		0.093448	0	1
205	1.761705	-0.719014	0.220303	-5.581338	0	1
206	1.101575	-0.321841	0.229237	-1.401025	0	1
207	-1.116022	0.413083	0.174767	-0.659195	0	1
208	-0.121076	1.313226	-0.138642	-3.867441	0	1
209	-0.073027	-2.73657	-1.418501	0.185021	0	1
210	0.560333	0.537933	-0.442867	-5.798778	0	1
211	1.68646		-1.18007	-0.681453	-6.712018	0	1
212	-0.665853	-1.09144	0.02079		-2.523669	0	1
213	0.462124	1.113472	0.697565	-1.387117	0	1
214	1.83014		-1.663158	1.452645	-3.277724	0	1
215	1.932558	0.842909	1.588779	-5.963411	0	1
216	-0.005533	0.714995	-0.325894	-3.37498	0	1
217	1.030253	-0.999942	-0.453964	-2.56779	0	1
218	-0.035293	0.540703	-0.74732	-3.149992	0	1
219	0.81661		-0.505282	-1.068248	0.956297	0	1
220	0.94484		0.54211		-0.373033	-2.579239	0	1
221	1.356944	0.779637	-0.958049	-4.864266	0	1
222	-1.91975	-1.697163	-0.768347	0.355863	0	1
223	0.595459	0.475551	2.23125		-3.30371	0	1
224	0.33273		1.886971	-0.377466	-5.531525	0	1
225	0.230276	-0.003849	1.037849	-0.312733	0	1
226	-1.644525	-1.535933	-0.398515	-3.709271	0	1
227	0.58843		-0.826893	0.308562	-0.431615	0	1
228	-0.631907	-1.065857	-0.658524	-2.543354	0	1
229	-0.499157	-2.118952	0.323777	-3.282394	0	1
230	0.031591	0.552707	-1.488417	-1.856779	0	1
231	1.177361	-0.337422	-0.077516	-5.673571	0	1
232	-0.676608	1.555707	0.401958	-4.388429	0	1
233	0.08173		-0.646735	-1.372734	-1.833932	0	1
234	-1.587682	0.784579	-0.95114	-6.672742	0	1
235	2.806595	1.706659	-1.230702	-4.225551	0	1
236	-0.466408	0.311225	-0.64036	-4.886083	0	1
237	-0.051481	-0.980742	-1.386645	-0.748555	0	1
238	1.863856	0.063011	-1.762264	-4.434701	0	1
239	-0.01704	-0.244455	0.482799	-1.745714	0	1
240	-0.603849	0.447772	-2.292312	-5.222012	0	1
241	0.139298	1.172966	-0.115415	-4.690536	0	1
242	0.814924	-0.021183	0.04012		-1.882399	0	1
